System Time;Total Milliseconds;Speed;GasPedalPosition;BrakePedalPosition;ClutchPedalPosition;RPM;
20211220_173325.6682;4512.7382;0;0;0;0;0;
20211220_173325.7002;4544.8235;0;0;0;0;0;
20211220_173325.7323;4576.9085;0;0;0;0;0;
20211220_173325.7604;4604.9825;0;0;0;0;0;
20211220_173325.8080;4652.6098;0;0;0;0;0;
20211220_173325.8376;4682.1986;0;0;0;0;0;
20211220_173325.8577;4702.2625;0;0;0;0;0;
20211220_173325.8878;4732.3418;0;0;0;0;0;
20211220_173325.9204;4764.9586;0;0;0;0;0;
20211220_173325.9504;4795.0379;0;0;0;0;0;
20211220_173326.0066;4851.1579;0;0;0;0;0;
20211220_173326.0262;4870.7569;0;0;0;0;0;
20211220_173326.0556;4900.218;0;0;0;0;0;
20211220_173326.0758;4920.3837;0;0;0;0;0;
20211220_173326.1065;4951.0791;0;0;0;0;0;
20211220_173326.1331;4977.6788;0;0;0;0;0;
20211220_173326.1527;4997.2608;0;0;0;0;0;
20211220_173326.2108;5055.4144;0;0;0;0;0;
20211220_173326.2309;5075.4681;0;0;0;0;0;
20211220_173326.2580;5102.5396;0;0;0;0;0;
20211220_173326.2930;5137.6327;0;0;0;0;0;
20211220_173326.3251;5169.7188;0;0;0;0;0;
20211220_173326.3572;5201.8351;0;0;0;0;0;
20211220_173326.4144;5258.9556;0;0;0;0;0;
20211220_173326.4465;5291.0412;0;0;0;0;0;
20211220_173326.4635;5308.0864;0;0;0;0;0;
20211220_173326.4946;5339.2204;0;0;0;0;0;
20211220_173326.5147;5359.2731;0;0;0;0;0;
20211220_173326.5438;5388.3499;0;0;0;0;0;
20211220_173326.5758;5420.4352;0;0;0;0;0;
20211220_173326.6365;5481.0966;0;0;0;0;0;
20211220_173326.6693;5513.8769;0;0;0;0;0;
20211220_173326.7009;5545.4605;0;0;0;0;0;
20211220_173326.7314;5576.0183;0;0;0;0;0;
20211220_173326.7570;5601.5886;0;0;0;0;0;
20211220_173326.7750;5619.6339;0;0;0;0;0;
20211220_173326.8222;5666.7881;0;0;0;0;0;
20211220_173326.8548;5699.3516;0;0;0;0;0;
20211220_173326.8909;5735.4486;0;0;0;0;0;
20211220_173326.9203;5764.8872;0;0;0;0;0;
20211220_173326.9492;5793.7576;0;0;0;0;0;
20211220_173326.9823;5826.844;0;0;0;0;0;
20211220_173327.0391;5883.7265;0;0;0;0;0;
20211220_173327.0712;5915.8108;0;0;0;0;0;
20211220_173327.0893;5933.8605;0;0;0;0;0;
20211220_173327.1078;5952.4274;0;0;0;0;0;
20211220_173327.1370;5981.5612;0;0;0;0;0;
20211220_173327.1710;6015.6242;0;0;0;0;0;
20211220_173327.2287;6073.2505;0;0;0;0;0;
20211220_173327.2641;6108.6399;0;0;0;0;0;
20211220_173327.2952;6139.7446;0;0;0;0;0;
20211220_173327.3288;6173.4243;0;0;0;0;0;
20211220_173327.3553;6199.8394;0;0;0;0;0;
20211220_173327.3838;6228.4236;0;0;0;0;0;
20211220_173327.4334;6278.017;0;0;0;0;0;
20211220_173327.4525;6297.0975;0;0;0;0;0;
20211220_173327.4821;6326.6471;0;0;0;0;0;
20211220_173327.5111;6355.6474;0;0;0;0;0;
20211220_173327.5390;6384.0832;0;0;0;0;0;
20211220_173327.5560;6400.6266;0;0;0;0;0;
20211220_173327.5746;6419.1764;0;0;0;0;0;
20211220_173327.6357;6480.3105;0;0;0;0;0;
20211220_173327.6548;6499.361;0;0;0;0;0;
20211220_173327.6818;6526.4349;0;0;0;0;0;
20211220_173327.7186;6563.2214;0;0;0;0;0;
20211220_173327.7457;6590.2929;0;0;0;0;0;
20211220_173327.7658;6610.3462;0;0;0;0;0;
20211220_173327.7893;6633.9102;0;0;0;0;0;
20211220_173327.8663;6710.8818;0;0;0;0;0;
20211220_173327.8879;6732.4681;0;0;0;0;0;
20211220_173327.9205;6765.1153;0;0;0;0;0;
20211220_173327.9471;6791.7147;0;0;0;0;0;
20211220_173327.9656;6810.2364;0;0;0;0;0;
20211220_173327.9837;6828.2838;0;0;0;0;0;
20211220_173328.0367;6881.2556;0;0;0;0;0;
20211220_173328.0559;6900.4566;0;0;0;0;0;
20211220_173328.0761;6920.7267;0;0;0;0;0;
20211220_173328.1067;6951.2829;0;0;0;0;0;
20211220_173328.1373;6981.894;0;0;0;0;0;
20211220_173328.1644;7008.9651;0;0;0;0;0;
20211220_173328.2010;7045.5929;0;0;0;0;0;
20211220_173328.2445;7089.0477;0;0;0;0;0;
20211220_173328.2635;7108.0958;0;0;0;0;0;
20211220_173328.2926;7137.1757;0;0;0;0;0;
20211220_173328.3210;7165.6081;0;0;0;0;0;
20211220_173328.3556;7200.1759;0;0;0;0;0;
20211220_173328.3832;7227.7809;0;0;0;0;0;
20211220_173328.4012;7245.8289;0;0;0;0;0;
20211220_173328.4459;7290.4405;0;0;0;0;0;
20211220_173328.4684;7312.9763;0;0;0;0;0;
20211220_173328.4936;7338.1398;0;0;0;0;0;
20211220_173328.5141;7358.6658;0;0;0;0;0;
20211220_173328.5439;7388.4567;0;0;0;0;0;
20211220_173328.5764;7421.0138;0;0;0;0;0;
20211220_173328.6040;7448.6157;0;0;0;0;0;
20211220_173328.6517;7496.7502;0;0;0;0;0;
20211220_173328.6802;7524.8252;0;0;0;0;0;
20211220_173328.7008;7545.3796;0;0;0;0;0;
20211220_173328.7304;7574.979;0;0;0;0;0;
20211220_173328.7665;7611.1323;0;0;0;0;0;
20211220_173328.7931;7637.7321;0;0;0;0;0;
20211220_173328.8535;7698.0805;0;0;0;0;0;
20211220_173328.8846;7729.1947;0;0;0;0;0;
20211220_173328.9021;7746.7102;0;0;0;0;0;
20211220_173328.9207;7765.2846;0;0;0;0;0;
20211220_173328.9457;7790.3265;0;0;0;0;0;
20211220_173328.9648;7809.3763;0;0;0;0;0;
20211220_173328.9824;7826.9519;0;0;0;0;0;
20211220_173329.0139;7858.5334;0;0;0;0;0;
20211220_173329.0575;7902.1227;0;0;0;0;0;
20211220_173329.0786;7923.2079;0;0;0;0;0;
20211220_173329.1042;7948.7468;0;0;0;0;0;
20211220_173329.1400;7984.6291;0;0;0;0;0;
20211220_173329.1705;8015.1091;0;0;0;0;0;
20211220_173329.2035;8048.0686;0;0;0;0;0;
20211220_173329.2726;8117.1486;0;0;0;0;0;
20211220_173329.2926;8137.1992;0;0;0;0;0;
20211220_173329.3240;8168.5736;0;0;0;0;0;
20211220_173329.3571;8201.6597;0;0;0;0;0;
20211220_173329.3879;8232.5374;0;0;0;0;0;
20211220_173329.4180;8262.6133;0;0;0;0;0;
20211220_173329.4621;8306.7023;0;0;0;0;0;
20211220_173329.4799;8324.4386;0;0;0;0;0;
20211220_173329.5159;8360.5326;0;0;0;0;0;
20211220_173329.5402;8384.7782;0;0;0;0;0;
20211220_173329.5572;8401.7506;0;0;0;0;0;
20211220_173329.5887;8433.3055;0;0;0;0;0;
20211220_173329.6069;8451.458;0;0;0;0;0;
20211220_173329.6699;8514.5114;0;0;0;0;0;
20211220_173329.6975;8542.113;0;0;0;0;0;
20211220_173329.7142;8558.7967;0;0;0;0;0;
20211220_173329.7313;8575.8702;0;0;0;0;0;
20211220_173329.7608;8605.4208;0;0;0;0;0;
20211220_173329.7941;8638.641;0;0;0;0;0;
20211220_173329.8267;8671.3005;0;0;0;0;0;
20211220_173329.8713;8715.9192;0;0;0;0;0;
20211220_173329.8994;8744.0366;0;0;0;0;0;
20211220_173329.9310;8775.5491;0;0;0;0;0;
20211220_173329.9513;8795.9168;0;0;0;0;0;
20211220_173329.9804;8824.9691;0;0;0;0;0;
20211220_173330.0165;8861.0937;0;0;0;0;0;
20211220_173330.0792;8923.8042;0;0;0;0;0;
20211220_173330.1068;8951.3747;0;0;0;0;0;
20211220_173330.1360;8980.5867;0;0;0;0;0;
20211220_173330.1691;9013.6745;0;0;0;0;0;
20211220_173330.1972;9041.7498;0;0;0;0;0;
20211220_173330.2151;9059.6616;0;0;0;0;0;
20211220_173330.2343;9078.8586;0;0;0;0;0;
20211220_173330.2894;9133.976;0;0;0;0;0;
20211220_173330.3245;9169.0695;0;0;0;0;0;
20211220_173330.3555;9200.0616;0;0;0;0;0;
20211220_173330.3920;9236.6358;0;0;0;0;0;
20211220_173330.4196;9264.237;0;0;0;0;0;
20211220_173330.4878;9332.3999;0;0;0;0;0;
20211220_173330.5084;9352.985;0;0;0;0;0;
20211220_173330.5275;9372.0656;0;0;0;0;0;
20211220_173330.5466;9391.1959;0;0;0;0;0;
20211220_173330.5737;9418.2654;0;0;0;0;0;
20211220_173330.6073;9451.8843;0;0;0;0;0;
20211220_173330.6365;9481.0471;0;0;0;0;0;
20211220_173330.7147;9559.2572;0;0;0;0;0;
20211220_173330.7423;9586.8594;0;0;0;0;0;
20211220_173330.7628;9607.3848;0;0;0;0;0;
20211220_173330.7889;9633.4545;0;0;0;0;0;
20211220_173330.8199;9664.537;0;0;0;0;0;
20211220_173330.8400;9684.5913;0;0;0;0;0;
20211220_173330.8861;9730.713;0;0;0;0;0;
20211220_173330.9187;9763.3011;0;0;0;0;0;
20211220_173330.9508;9795.3874;0;0;0;0;0;
20211220_173330.9829;9827.497;0;0;0;0;0;
20211220_173331.0110;9855.572;0;0;0;0;0;
20211220_173331.0438;9888.3506;0;0;0;0;0;
20211220_173331.0904;9934.9746;0;0;0;0;0;
20211220_173331.1175;9962.0465;0;0;0;0;0;
20211220_173331.1512;9995.8139;0;0;0;0;0;
20211220_173331.1704;10015.0043;0;0;0;0;0;
20211220_173331.2030;10047.5914;0;0;0;0;0;
20211220_173331.2297;10074.3106;0;0;0;0;0;
20211220_173331.2467;10091.819;0;0;0;0;0;
20211220_173331.3365;10181.0855;0;0;0;0;547.020699567856;
20211220_173331.3587;10203.3131;0;0;0;0;583.486241140183;
20211220_173331.3888;10233.4071;0;0;0;0;649.308028494477;
20211220_173331.4184;10262.9888;0;0;0;0;678.916080742125;
20211220_173331.4455;10290.0592;0;0;0;0;732.115581536749;
20211220_173331.5081;10352.7297;0;0;0;0;817.48741295687;
20211220_173331.5437;10388.3253;0;0;0;0;851.325114061878;
20211220_173331.5773;10421.8439;0;0;0;0;880.24710394015;
20211220_173331.6069;10451.4525;0;0;0;0;904.914661577553;
20211220_173331.6376;10482.1527;0;0;0;0;925.90851996355;
20211220_173331.6596;10504.211;0;0;0;0;935.193323026037;
20211220_173331.7288;10573.3945;0;0;0;0;965.572357177734;
20211220_173331.7463;10590.8953;0;0;0;0;971.723884533925;
20211220_173331.7754;10620.4883;0;0;0;0;982.588701187425;
20211220_173331.7934;10638.5386;0;0;0;0;987.377069558308;
20211220_173331.8255;10670.1195;0;0;0;0;995.826599704232;
20211220_173331.8561;10700.7333;0;0;0;0;1002.96851480083;
20211220_173331.9242;10768.8075;0;0;0;0;1014.08947501213;
20211220_173331.9487;10793.3258;0;0;0;0;1016.32960131214;
20211220_173331.9809;10825.4739;0;0;0;0;1020.27489728988;
20211220_173332.0160;10860.5667;0;0;0;0;1023.6022852029;
20211220_173332.0461;10890.6471;0;0;0;0;1026.40812867766;
20211220_173332.1164;10960.9873;0;0;0;0;1030.76745294462;
20211220_173332.1410;10985.5804;0;0;0;0;1032.44805791575;
20211220_173332.1649;11009.5177;0;0;0;0;1033.18478043672;
20211220_173332.1821;11026.6387;0;0;0;0;1033.86216862187;
20211220_173332.2026;11047.2214;0;0;0;0;1034.48372130181;
20211220_173332.2327;11077.2727;0;0;0;0;1035.57783479144;
20211220_173332.2644;11109.0065;0;0;0;0;1036.49984955028;
20211220_173332.3482;11192.7557;0;0;0;0;1038.21719224286;
20211220_173332.3667;11211.3065;0;0;0;0;1038.48077081571;
20211220_173332.3998;11244.3922;0;0;0;0;1038.94458454885;
20211220_173332.4179;11262.4409;0;0;0;0;1039.14824564745;
20211220_173332.4514;11296.0008;0;0;0;0;1039.50651132377;
20211220_173332.5577;11402.3261;0;0;0;0;1040.37043091598;
20211220_173332.5768;11421.3769;0;0;0;0;1040.45666251213;
20211220_173332.6039;11448.4495;0;0;0;0;1040.60842428997;
20211220_173332.6390;11483.5419;0;0;0;0;1040.73613160735;
20211220_173332.6686;11513.1779;0;0;0;0;1040.79218578946;
20211220_173332.7673;11611.9355;0;0;0;0;1041.04395580899;
20211220_173332.7950;11639.5947;0;0;0;0;1041.10292568328;
20211220_173332.8251;11669.6751;0;0;0;0;1041.1524924503;
20211220_173332.8578;11702.3973;0;0;0;0;1041.19425974074;
20211220_173332.9679;11812.5138;0;0;0;0;1041.2839172752;
20211220_173332.9945;11839.0849;0;0;0;0;1041.30491025888;
20211220_173333.0263;11870.919;0;0;0;0;1041.32262308886;
20211220_173333.0554;11899.9965;0;0;0;0;1041.33749311897;
20211220_173333.0755;11920.0881;0;0;0;0;1041.34405342637;
20211220_173333.1677;12012.3337;0;0;0;0;1041.36941994831;
20211220_173333.1998;12044.4191;0;0;0;0;1041.37692785567;
20211220_173333.2324;12077.0065;0;0;0;0;1041.38319659385;
20211220_173333.2605;12105.0812;0;0;0;0;1041.38851773207;
20211220_173333.2775;12122.1263;0;0;0;0;1041.39085028582;
20211220_173333.3357;12180.3096;0;0;0;0;1041.39675456248;
20211220_173333.3563;12200.8634;0;0;0;0;1041.39988893157;
20211220_173333.3864;12230.9434;0;0;0;0;1041.40127388535;
20211220_173333.4145;12259.0788;0;0;0;0;1041.4037522237;
20211220_173333.4515;12296.1175;0;0;0;0;1041.40579320823;
20211220_173333.4801;12324.6639;0;0;0;0;1041.40754262353;
20211220_173333.5382;12382.8199;0;0;0;0;1041.41016674649;
20211220_173333.5558;12400.3658;0;0;0;0;1041.41074988493;
20211220_173333.5764;12420.9486;0;0;0;0;1041.41126013106;
20211220_173333.6064;12451.0313;0;0;0;0;1041.41213483871;
20211220_173333.6325;12477.1051;0;0;0;0;1041.41249930023;
20211220_173333.6510;12495.6186;0;0;0;0;1041.41286376176;
20211220_173333.6691;12513.6953;0;0;0;0;1041.41315533097;
20211220_173333.7322;12576.8355;0;0;0;0;1041.41417582324;
20211220_173333.7624;12606.9639;0;0;0;0;1041.41461317706;
20211220_173333.7935;12638.0423;0;0;0;0;1041.41490474628;
20211220_173333.8265;12671.1339;0;0;0;0;1041.4151963155;
20211220_173333.8546;12699.1803;0;0;0;0;1041.41548788472;
20211220_173333.8897;12734.2737;0;0;0;0;1041.41563366932;
20211220_173333.9328;12777.3886;0;0;0;0;1041.41585234624;
20211220_173333.9634;12807.9697;0;0;0;0;1041.41599813085;
20211220_173333.9816;12826.1607;0;0;0;0;1041.41607102315;
20211220_173334.0127;12857.2722;0;0;0;0;1041.41614391546;
20211220_173334.0427;12887.3238;0;0;0;0;1041.41621680776;
20211220_173334.0738;12918.4101;0;0;0;0;1041.41628970006;
20211220_173334.1380;12982.577;0;0;0;0;1041.41643548467;
20211220_173334.1691;13013.6875;0;0;0;0;1041.41643548467;
20211220_173334.2017;13046.2571;0;0;0;0;1041.41650837698;
20211220_173334.2322;13076.828;0;0;0;0;1041.41658126928;
20211220_173334.2593;13103.9271;0;0;0;0;1041.41658126928;
20211220_173334.2764;13120.9439;0;0;0;0;1041.41658126928;
20211220_173334.3511;13195.643;0;0;0;0;1041.41665416159;
20211220_173334.3711;13215.7059;0;0;0;0;1041.41665416159;
20211220_173334.3912;13235.7596;0;0;0;0;1041.41665416159;
20211220_173334.4202;13264.8374;0;0;0;0;1041.41665416159;
20211220_173334.4524;13296.9518;0;0;0;0;1041.41665416159;
20211220_173334.4824;13327.0113;0;0;0;0;1041.41665416159;
20211220_173334.5435;13388.112;0;0;0;0;1041.41672705389;
20211220_173334.5696;13414.1803;0;0;0;0;1041.41672705389;
20211220_173334.5901;13434.7098;0;0;0;0;1041.41672705389;
20211220_173334.6172;13461.8096;0;0;0;0;1041.41672705389;
20211220_173334.6382;13482.8361;0;0;0;0;1041.41672705389;
20211220_173334.6684;13512.9632;0;0;0;0;1041.41672705389;
20211220_173334.7020;13546.6063;0;0;0;0;1041.41672705389;
20211220_173334.7617;13606.2646;0;0;0;0;1041.41672705389;
20211220_173334.7882;13632.8107;0;0;0;0;1041.41672705389;
20211220_173334.8248;13669.4078;0;0;0;0;1041.41672705389;
20211220_173334.8584;13702.9974;0;0;0;0;1041.41672705389;
20211220_173334.8826;13727.1716;0;0;0;0;1041.41672705389;
20211220_173334.9016;13746.2085;0;0;0;0;1041.41672705389;
20211220_173334.9538;13798.3464;0;0;0;0;1041.41672705389;
20211220_173334.9829;13827.4789;0;0;0;0;1041.41672705389;
20211220_173335.0115;13856.056;0;0;0;0;1041.41672705389;
20211220_173335.0441;13888.6707;0;0;0;0;1041.41672705389;
20211220_173335.0783;13922.842;0;0;0;0;1041.41672705389;
20211220_173335.1056;13950.2124;0;0;0;0;1041.41672705389;
20211220_173335.1634;14008.0213;0;0;0;0;1041.41672705389;
20211220_173335.1811;14025.6799;0;0;0;0;1041.41672705389;
20211220_173335.2157;14060.2419;0;0;0;0;1041.41672705389;
20211220_173335.2452;14089.8198;0;0;0;0;1041.41672705389;
20211220_173335.2653;14109.8742;0;0;0;0;1041.41672705389;
20211220_173335.2950;14139.6306;0;0;0;0;1041.41672705389;
20211220_173335.3673;14211.8475;0;0;0;0;1041.41672705389;
20211220_173335.3843;14228.9237;0;0;0;0;1041.41672705389;
20211220_173335.4194;14263.9742;0;0;0;0;1041.41672705389;
20211220_173335.4495;14294.0545;0;0;0;0;1041.41672705389;
20211220_173335.4826;14327.1703;0;0;0;0;1041.41672705389;
20211220_173335.5088;14353.3782;0;0;0;0;1041.41672705389;
20211220_173335.5569;14401.5294;0;0;0;0;1041.41672705389;
20211220_173335.5774;14421.9999;0;0;0;0;1041.41672705389;
20211220_173335.6053;14449.9343;0;0;0;0;1041.41672705389;
20211220_173335.6409;14485.5288;0;0;0;0;1041.41672705389;
20211220_173335.6653;14509.8608;0;0;0;0;1041.41672705389;
20211220_173335.6822;14526.7694;0;0;0;0;1041.41672705389;
20211220_173335.7027;14547.3262;0;0;0;0;1041.41672705389;
20211220_173335.7671;14611.6692;0;0;0;0;1041.41672705389;
20211220_173335.7947;14639.3292;0;0;0;0;1041.41672705389;
20211220_173335.8198;14664.4247;0;0;0;0;1041.41672705389;
20211220_173335.8389;14683.4489;0;0;0;0;1041.41672705389;
20211220_173335.8569;14701.5194;0;0;0;0;1041.41672705389;
20211220_173335.8860;14730.6007;0;0;0;0;1041.41672705389;
20211220_173335.9196;14764.6627;0.0203483523800969;0;0;0;1010.1707118332;
20211220_173335.9929;14837.5042;0.108441529422998;0;0;0;772.998250973452;
20211220_173336.0135;14858.0876;0.12785300463438;0;0;0;747.471438851326;
20211220_173336.0385;14883.1258;0.167807351052761;0;0;0;711.15765905684;
20211220_173336.0746;14919.2279;0.208272188901901;0;0;0;687.910189294511;
20211220_173336.0933;14937.9081;0.228489500284195;0;0;0;679.490544993407;
20211220_173336.1214;14965.9834;0.268661910295486;0;0;0;667.061313702043;
20211220_173336.1891;15033.6623;0.347341534495354;0;0;0;653.089827033365;
20211220_173336.2166;15061.2362;0.366597703099251;0;0;0;651.057808262527;
20211220_173336.2422;15086.8328;0.404635664820671;0;0;0;647.795658961982;
20211220_173336.2613;15105.8826;0.423283669352531;0;0;0;646.61159636868;
20211220_173336.2956;15140.1552;0.460127323865891;0;0;0;644.838636847818;
20211220_173336.3226;15167.2335;0.496229588985443;0;0;0;643.646993454854;
20211220_173336.3919;15236.474;0.566199517250061;0;0;0;642.393318710813;
20211220_173336.4185;15263.0741;0.58322457075119;0;0;0;642.225739302909;
20211220_173336.4462;15290.8334;0.616738343238831;0;0;0;642.018214912172;
20211220_173336.4635;15308.0987;0.633246159553528;0;0;0;641.953267868917;
20211220_173336.4811;15325.6719;0.649535858631134;0;0;0;641.926297716274;
20211220_173336.5121;15356.6946;0.681618565320969;0;0;0;641.927391100841;
20211220_173336.5913;15435.8833;0.758847624063492;0;0;0;642.238787025403;
20211220_173336.6164;15460.9494;0.773776853084564;0;0;0;642.323925236987;
